      0.00001632      0.00001667      0.00001035      0.00001139      0.00000482      0.00000266     -0.00000115     -0.00000555     -0.00000600     -0.00001091     -0.00000937     -0.00000938     -0.00001089     -0.00000591     -0.00000515     -0.00000063      0.00000379      0.00000580      0.00001287      0.00001129      0.00001755      0.00001656
      0.00002637      0.00002739      0.00001768      0.00002149      0.00001143      0.00001238      0.00000555      0.00000446      0.00000090     -0.00000115     -0.00000222     -0.00000259     -0.00000271     -0.00000058      0.00000257      0.00000475      0.00001236      0.00001221      0.00002339      0.00001918      0.00002895      0.00002683
      0.00002306      0.00002421      0.00001594      0.00002015      0.00001149      0.00001396      0.00000760      0.00000874      0.00000453      0.00000472      0.00000251      0.00000204      0.00000272      0.00000255      0.00000591      0.00000604      0.00001271      0.00001143      0.00002100      0.00001688      0.00002532      0.00002341
      0.00003490      0.00003712      0.00002483      0.00003213      0.00001890      0.00002383      0.00001361      0.00001656      0.00000925      0.00001070      0.00000651      0.00000573      0.00000727      0.00000576      0.00001118      0.00001023      0.00002018      0.00001752      0.00003168      0.00002531      0.00003797      0.00003523
      0.00002275      0.00002457      0.00001670      0.00002199      0.00001318      0.00001686      0.00000976      0.00001201      0.00000679      0.00000802      0.00000503      0.00000452      0.00000575      0.00000441      0.00000810      0.00000708      0.00001350      0.00001147      0.00002050      0.00001629      0.00002445      0.00002279
      0.00002758      0.00003029      0.00002094      0.00002788      0.00001683      0.00002140      0.00001221      0.00001460      0.00000795      0.00000906      0.00000560      0.00000516      0.00000702      0.00000573      0.00001073      0.00000935      0.00001746      0.00001452      0.00002534      0.00001978      0.00002940      0.00002739
      0.00001345      0.00001511      0.00001067      0.00001442      0.00000876      0.00001101      0.00000611      0.00000694      0.00000350      0.00000369      0.00000224      0.00000223      0.00000362      0.00000336      0.00000653      0.00000568      0.00001017      0.00000808      0.00001335      0.00000997      0.00001441      0.00001325
      0.00001046      0.00001193      0.00000865      0.00001194      0.00000734      0.00000909      0.00000486      0.00000510      0.00000229      0.00000232      0.00000175      0.00000234      0.00000503      0.00000517      0.00000989      0.00000821      0.00001341      0.00000964      0.00001407      0.00000935      0.00001227      0.00001047
      0.00000144      0.00000158      0.00000125      0.00000193      0.00000127      0.00000152      0.00000071      0.00000055      0.00000015      0.00000044      0.00000099      0.00000181      0.00000424      0.00000428      0.00000770      0.00000595      0.00000875      0.00000552      0.00000665      0.00000344      0.00000328      0.00000181
     -0.00000332     -0.00000456     -0.00000343     -0.00000462     -0.00000279     -0.00000349     -0.00000192     -0.00000192     -0.00000058      0.00000091      0.00000250      0.00000403      0.00000807      0.00000729      0.00001203      0.00000862      0.00001167      0.00000663      0.00000663      0.00000232      0.00000029     -0.00000217
     -0.00000586     -0.00000827     -0.00000663     -0.00000960     -0.00000613     -0.00000766     -0.00000403     -0.00000359     -0.00000079      0.00000170      0.00000360      0.00000514      0.00000899      0.00000733      0.00001117      0.00000745      0.00000947      0.00000500      0.00000434      0.00000086     -0.00000174     -0.00000423
