      0.00000903      0.00001320      0.00001088      0.00001618      0.00001061      0.00001346      0.00000717      0.00000645      0.00000149     -0.00000268     -0.00000580     -0.00000816     -0.00001392     -0.00001108     -0.00001652     -0.00001080     -0.00001359     -0.00000711     -0.00000617     -0.00000121      0.00000260      0.00000639
      0.00001038      0.00001481      0.00001208      0.00001794      0.00001183      0.00001531      0.00000842      0.00000805      0.00000234     -0.00000216     -0.00000609     -0.00000902     -0.00001593     -0.00001293     -0.00001942     -0.00001274     -0.00001593     -0.00000823     -0.00000690     -0.00000111      0.00000340      0.00000758
      0.00000791      0.00001107      0.00000894      0.00001328      0.00000882      0.00001161      0.00000657      0.00000664      0.00000227     -0.00000092     -0.00000418     -0.00000655     -0.00001203     -0.00000997     -0.00001510     -0.00000996     -0.00001246     -0.00000642     -0.00000530     -0.00000077      0.00000277      0.00000589
      0.00001214      0.00001671      0.00001337      0.00001980      0.00001320      0.00001766      0.00001027      0.00001095      0.00000427     -0.00000010     -0.00000549     -0.00000935     -0.00001804     -0.00001531     -0.00002347     -0.00001561     -0.00001962     -0.00001016     -0.00000840     -0.00000119      0.00000438      0.00000918
      0.00000875      0.00001189      0.00000941      0.00001389      0.00000927      0.00001257      0.00000749      0.00000838      0.00000362      0.00000086     -0.00000327     -0.00000617     -0.00001257     -0.00001096     -0.00001701     -0.00001143     -0.00001446     -0.00000755     -0.00000629     -0.00000092      0.00000320      0.00000669
      0.00001363      0.00001847      0.00001455      0.00002139      0.00001426      0.00001949      0.00001180      0.00001362      0.00000626      0.00000244     -0.00000419     -0.00000879     -0.00001881     -0.00001678     -0.00002643     -0.00001796     -0.00002296     -0.00001213     -0.00001029     -0.00000170      0.00000479      0.00001038
      0.00000969      0.00001320      0.00001041      0.00001528      0.00001019      0.00001399      0.00000854      0.00001003      0.00000477      0.00000230     -0.00000252     -0.00000581     -0.00001292     -0.00001175     -0.00001876     -0.00001291     -0.00001668     -0.00000892     -0.00000773     -0.00000146      0.00000315      0.00000728
      0.00001446      0.00002020      0.00001616      0.00002392      0.00001602      0.00002197      0.00001337      0.00001564      0.00000742      0.00000368     -0.00000365     -0.00000858     -0.00001927     -0.00001765     -0.00002845     -0.00001979     -0.00002586     -0.00001404     -0.00001261     -0.00000288      0.00000394      0.00001052
      0.00000983      0.00001422      0.00001162      0.00001741      0.00001174      0.00001606      0.00000969      0.00001116      0.00000518      0.00000244     -0.00000267     -0.00000607     -0.00001346     -0.00001230     -0.00001992     -0.00001396     -0.00001842     -0.00001015     -0.00000946     -0.00000254      0.00000202      0.00000685
      0.00001275      0.00001942      0.00001636      0.00002497      0.00001703      0.00002316      0.00001376      0.00001538      0.00000677      0.00000252     -0.00000433     -0.00000886     -0.00001881     -0.00001688     -0.00002720     -0.00001905     -0.00002536     -0.00001422     -0.00001386     -0.00000437      0.00000142      0.00000831
      0.00001048      0.00001714      0.00001502      0.00002348      0.00001621      0.00002190      0.00001275      0.00001361      0.00000547      0.00000099     -0.00000491     -0.00000879     -0.00001743     -0.00001513     -0.00002403     -0.00001674     -0.00002248     -0.00001287     -0.00001323     -0.00000486     -0.00000028      0.00000614
