      0.00000450      0.00000564      0.00000634      0.00000653      0.00000623      0.00000543      0.00000421      0.00000265      0.00000085     -0.00000103     -0.00000285     -0.00000445     -0.00000570     -0.00000647     -0.00000670     -0.00000637     -0.00000550     -0.00000417     -0.00000251     -0.00000066      0.00000123      0.00000300
      0.00000460      0.00000566      0.00000629      0.00000647      0.00000621      0.00000551      0.00000439      0.00000291      0.00000115     -0.00000076     -0.00000268     -0.00000442     -0.00000581     -0.00000670     -0.00000700     -0.00000666     -0.00000572     -0.00000429     -0.00000250     -0.00000055      0.00000139      0.00000315
      0.00000476      0.00000575      0.00000633      0.00000651      0.00000629      0.00000568      0.00000467      0.00000327      0.00000155     -0.00000041     -0.00000245     -0.00000437     -0.00000597     -0.00000702     -0.00000741     -0.00000708     -0.00000610     -0.00000455     -0.00000262     -0.00000051      0.00000154      0.00000334
      0.00000499      0.00000594      0.00000647      0.00000664      0.00000645      0.00000591      0.00000500      0.00000370      0.00000202      0.00000002     -0.00000216     -0.00000430     -0.00000614     -0.00000739     -0.00000789     -0.00000760     -0.00000658     -0.00000493     -0.00000284     -0.00000054      0.00000168      0.00000357
      0.00000528      0.00000622      0.00000671      0.00000685      0.00000667      0.00000618      0.00000536      0.00000415      0.00000251      0.00000048     -0.00000184     -0.00000420     -0.00000628     -0.00000775     -0.00000840     -0.00000817     -0.00000712     -0.00000539     -0.00000313     -0.00000062      0.00000179      0.00000381
      0.00000559      0.00000656      0.00000704      0.00000715      0.00000696      0.00000650      0.00000573      0.00000458      0.00000297      0.00000089     -0.00000155     -0.00000409     -0.00000639     -0.00000807     -0.00000887     -0.00000872     -0.00000768     -0.00000587     -0.00000347     -0.00000077      0.00000184      0.00000402
      0.00000583      0.00000690      0.00000742      0.00000754      0.00000734      0.00000688      0.00000612      0.00000496      0.00000333      0.00000119     -0.00000134     -0.00000402     -0.00000647     -0.00000831     -0.00000927     -0.00000922     -0.00000822     -0.00000636     -0.00000385     -0.00000100      0.00000178      0.00000413
      0.00000596      0.00000718      0.00000783      0.00000801      0.00000783      0.00000734      0.00000651      0.00000527      0.00000354      0.00000132     -0.00000129     -0.00000403     -0.00000656     -0.00000850     -0.00000957     -0.00000963     -0.00000867     -0.00000681     -0.00000426     -0.00000133      0.00000156      0.00000407
      0.00000590      0.00000736      0.00000821      0.00000853      0.00000840      0.00000785      0.00000690      0.00000548      0.00000359      0.00000124     -0.00000143     -0.00000418     -0.00000670     -0.00000865     -0.00000977     -0.00000990     -0.00000901     -0.00000719     -0.00000467     -0.00000176      0.00000118      0.00000381
      0.00000567      0.00000741      0.00000853      0.00000904      0.00000898      0.00000837      0.00000723      0.00000558      0.00000346      0.00000096     -0.00000176     -0.00000447     -0.00000690     -0.00000876     -0.00000984     -0.00000998     -0.00000915     -0.00000745     -0.00000505     -0.00000225      0.00000066      0.00000338
      0.00000530      0.00000731      0.00000873      0.00000947      0.00000949      0.00000881      0.00000746      0.00000554      0.00000316      0.00000050     -0.00000225     -0.00000487     -0.00000712     -0.00000880     -0.00000974     -0.00000984     -0.00000908     -0.00000754     -0.00000536     -0.00000274      0.00000007      0.00000282
