      0.00000430      0.00000516      0.00000584      0.00000630      0.00000653      0.00000651      0.00000625      0.00000575      0.00000505      0.00000414      0.00000307      0.00000190      0.00000063     -0.00000067     -0.00000193     -0.00000314     -0.00000424     -0.00000517     -0.00000589     -0.00000639     -0.00000663     -0.00000662     -0.00000634     -0.00000581     -0.00000507     -0.00000411     -0.00000300     -0.00000179     -0.00000050      0.00000080      0.00000204      0.00000326
      0.00000436      0.00000518      0.00000582      0.00000626      0.00000647      0.00000646      0.00000622      0.00000576      0.00000511      0.00000425      0.00000323      0.00000208      0.00000083     -0.00000049     -0.00000178     -0.00000304     -0.00000420     -0.00000520     -0.00000598     -0.00000653     -0.00000681     -0.00000681     -0.00000652     -0.00000596     -0.00000518     -0.00000417     -0.00000299     -0.00000174     -0.00000041      0.00000091      0.00000216      0.00000336
      0.00000445      0.00000523      0.00000584      0.00000625      0.00000645      0.00000645      0.00000623      0.00000582      0.00000521      0.00000440      0.00000342      0.00000230      0.00000106     -0.00000027     -0.00000160     -0.00000292     -0.00000415     -0.00000523     -0.00000609     -0.00000670     -0.00000703     -0.00000705     -0.00000676     -0.00000617     -0.00000535     -0.00000428     -0.00000305     -0.00000173     -0.00000035      0.00000102      0.00000228      0.00000348
      0.00000457      0.00000532      0.00000590      0.00000629      0.00000648      0.00000648      0.00000630      0.00000592      0.00000535      0.00000460      0.00000366      0.00000257      0.00000134     -0.00000001     -0.00000138     -0.00000278     -0.00000410     -0.00000528     -0.00000622     -0.00000692     -0.00000730     -0.00000734     -0.00000706     -0.00000646     -0.00000559     -0.00000447     -0.00000316     -0.00000178     -0.00000032      0.00000110      0.00000240      0.00000362
      0.00000473      0.00000545      0.00000601      0.00000637      0.00000655      0.00000656      0.00000639      0.00000605      0.00000553      0.00000482      0.00000394      0.00000288      0.00000165      0.00000029     -0.00000113     -0.00000261     -0.00000404     -0.00000533     -0.00000637     -0.00000716     -0.00000760     -0.00000768     -0.00000741     -0.00000679     -0.00000589     -0.00000471     -0.00000333     -0.00000186     -0.00000032      0.00000118      0.00000253      0.00000378
      0.00000491      0.00000562      0.00000616      0.00000650      0.00000666      0.00000667      0.00000651      0.00000620      0.00000572      0.00000506      0.00000422      0.00000320      0.00000198      0.00000060     -0.00000087     -0.00000242     -0.00000395     -0.00000536     -0.00000652     -0.00000740     -0.00000791     -0.00000804     -0.00000778     -0.00000715     -0.00000622     -0.00000499     -0.00000354     -0.00000198     -0.00000034      0.00000125      0.00000266      0.00000395
      0.00000512      0.00000582      0.00000636      0.00000667      0.00000682      0.00000682      0.00000667      0.00000638      0.00000593      0.00000532      0.00000452      0.00000352      0.00000233      0.00000093     -0.00000059     -0.00000222     -0.00000386     -0.00000538     -0.00000665     -0.00000764     -0.00000823     -0.00000841     -0.00000817     -0.00000754     -0.00000659     -0.00000531     -0.00000378     -0.00000213     -0.00000039      0.00000130      0.00000278      0.00000414
      0.00000533      0.00000605      0.00000659      0.00000689      0.00000702      0.00000701      0.00000686      0.00000658      0.00000615      0.00000557      0.00000481      0.00000384      0.00000265      0.00000124     -0.00000032     -0.00000202     -0.00000376     -0.00000539     -0.00000676     -0.00000785     -0.00000852     -0.00000876     -0.00000856     -0.00000794     -0.00000696     -0.00000564     -0.00000404     -0.00000231     -0.00000047      0.00000132      0.00000288      0.00000431
      0.00000551      0.00000627      0.00000682      0.00000713      0.00000726      0.00000725      0.00000709      0.00000681      0.00000640      0.00000584      0.00000509      0.00000412      0.00000293      0.00000150     -0.00000011     -0.00000186     -0.00000367     -0.00000539     -0.00000685     -0.00000804     -0.00000878     -0.00000908     -0.00000892     -0.00000831     -0.00000733     -0.00000597     -0.00000432     -0.00000252     -0.00000059      0.00000129      0.00000294      0.00000444
      0.00000566      0.00000647      0.00000707      0.00000740      0.00000754      0.00000753      0.00000737      0.00000709      0.00000667      0.00000610      0.00000535      0.00000437      0.00000316      0.00000170      0.00000006     -0.00000175     -0.00000361     -0.00000540     -0.00000693     -0.00000818     -0.00000901     -0.00000937     -0.00000925     -0.00000867     -0.00000769     -0.00000631     -0.00000460     -0.00000275     -0.00000075      0.00000120      0.00000293      0.00000452
