      0.00000819      0.00000750      0.00000634      0.00000483      0.00000311      0.00000132     -0.00000041     -0.00000196     -0.00000324     -0.00000416     -0.00000465     -0.00000468     -0.00000420     -0.00000325     -0.00000188     -0.00000018      0.00000172      0.00000364      0.00000541      0.00000687      0.00000787      0.00000832
      0.00001129      0.00001045      0.00000915      0.00000758      0.00000591      0.00000429      0.00000278      0.00000144      0.00000030     -0.00000059     -0.00000118     -0.00000139     -0.00000114     -0.00000042      0.00000079      0.00000241      0.00000431      0.00000634      0.00000828      0.00000992      0.00001104      0.00001151
      0.00001342      0.00001254      0.00001123      0.00000969      0.00000813      0.00000666      0.00000532      0.00000412      0.00000306      0.00000217      0.00000149      0.00000113      0.00000119      0.00000172      0.00000276      0.00000424      0.00000606      0.00000808      0.00001010      0.00001186      0.00001310      0.00001364
      0.00001417      0.00001339      0.00001219      0.00001080      0.00000937      0.00000801      0.00000676      0.00000562      0.00000459      0.00000368      0.00000297      0.00000254      0.00000249      0.00000290      0.00000378      0.00000510      0.00000677      0.00000868      0.00001064      0.00001241      0.00001370      0.00001431
      0.00001339      0.00001282      0.00001186      0.00001068      0.00000942      0.00000816      0.00000694      0.00000581      0.00000477      0.00000388      0.00000319      0.00000280      0.00000276      0.00000314      0.00000392      0.00000509      0.00000656      0.00000824      0.00000999      0.00001158      0.00001278      0.00001340
      0.00001119      0.00001088      0.00001024      0.00000935      0.00000830      0.00000717      0.00000602      0.00000491      0.00000390      0.00000307      0.00000249      0.00000224      0.00000235      0.00000281      0.00000357      0.00000460      0.00000581      0.00000714      0.00000847      0.00000966      0.00001057      0.00001109
      0.00000795      0.00000787      0.00000756      0.00000701      0.00000625      0.00000534      0.00000436      0.00000338      0.00000250      0.00000182      0.00000146      0.00000146      0.00000181      0.00000244      0.00000324      0.00000412      0.00000500      0.00000583      0.00000655      0.00000712      0.00000755      0.00000783
      0.00000427      0.00000430      0.00000425      0.00000404      0.00000363      0.00000307      0.00000240      0.00000171      0.00000112      0.00000075      0.00000071      0.00000103      0.00000167      0.00000248      0.00000330      0.00000399      0.00000447      0.00000471      0.00000471      0.00000456      0.00000438      0.00000428
      0.00000088      0.00000082      0.00000088      0.00000092      0.00000087      0.00000072      0.00000050      0.00000027      0.00000015      0.00000024      0.00000061      0.00000127      0.00000214      0.00000304      0.00000379      0.00000423      0.00000428      0.00000394      0.00000328      0.00000247      0.00000171      0.00000115
     -0.00000159     -0.00000189     -0.00000194     -0.00000182     -0.00000161     -0.00000137     -0.00000110     -0.00000076     -0.00000030      0.00000032      0.00000111      0.00000204      0.00000299      0.00000383      0.00000438      0.00000452      0.00000420      0.00000344      0.00000236      0.00000113     -0.00000003     -0.00000097
     -0.00000278     -0.00000340     -0.00000370     -0.00000370     -0.00000344     -0.00000294     -0.00000225     -0.00000139     -0.00000040      0.00000066      0.00000174      0.00000277      0.00000363      0.00000424      0.00000451      0.00000438      0.00000385      0.00000297      0.00000182      0.00000054     -0.00000074     -0.00000188
