     -0.00001078     -0.00000842     -0.00000339     -0.00000056      0.00000273      0.00000800      0.00000781      0.00001377      0.00001040      0.00001484      0.00001027      0.00000873      0.00000747      0.00000211     -0.00000151     -0.00000428     -0.00001041     -0.00000948     -0.00001613     -0.00001190     -0.00001592     -0.00001266
     -0.00001233     -0.00001018     -0.00000488     -0.00000333      0.00000038      0.00000392      0.00000470      0.00000895      0.00000701      0.00000995      0.00000654      0.00000499      0.00000252     -0.00000141     -0.00000679     -0.00000793     -0.00001565     -0.00001284     -0.00002050     -0.00001443     -0.00001869     -0.00001449
     -0.00000864     -0.00000748     -0.00000410     -0.00000424     -0.00000173     -0.00000114      0.00000008      0.00000100      0.00000106      0.00000131      0.00000029     -0.00000067     -0.00000334     -0.00000427     -0.00000913     -0.00000818     -0.00001423     -0.00001078     -0.00001625     -0.00001092     -0.00001363     -0.00001022
     -0.00001205     -0.00001130     -0.00000720     -0.00000971     -0.00000623     -0.00000893     -0.00000593     -0.00000867     -0.00000599     -0.00000929     -0.00000810     -0.00000916     -0.00001447     -0.00001200     -0.00002033     -0.00001565     -0.00002472     -0.00001742     -0.00002492     -0.00001603     -0.00001937     -0.00001415
     -0.00000815     -0.00000843     -0.00000610     -0.00000950     -0.00000705     -0.00001139     -0.00000839     -0.00001319     -0.00000954     -0.00001453     -0.00001180     -0.00001227     -0.00001686     -0.00001228     -0.00001863     -0.00001305     -0.00001917     -0.00001272     -0.00001741     -0.00001079     -0.00001277     -0.00000929
     -0.00001195     -0.00001372     -0.00001078     -0.00001781     -0.00001381     -0.00002300     -0.00001740     -0.00002799     -0.00002059     -0.00003148     -0.00002521     -0.00002557     -0.00003325     -0.00002265     -0.00003205     -0.00002087     -0.00002881     -0.00001805     -0.00002371     -0.00001428     -0.00001695     -0.00001280
     -0.00000763     -0.00000976     -0.00000820     -0.00001404     -0.00001114     -0.00001884     -0.00001444     -0.00002354     -0.00001751     -0.00002690     -0.00002143     -0.00002147     -0.00002702     -0.00001759     -0.00002355     -0.00001434     -0.00001850     -0.00001078     -0.00001340     -0.00000775     -0.00000930     -0.00000750
     -0.00000765     -0.00001185     -0.00001109     -0.00002020     -0.00001670     -0.00002895     -0.00002261     -0.00003737     -0.00002806     -0.00004324     -0.00003430     -0.00003402     -0.00004169     -0.00002607     -0.00003292     -0.00001844     -0.00002140     -0.00001085     -0.00001168     -0.00000587     -0.00000695     -0.00000634
     -0.00000156     -0.00000489     -0.00000581     -0.00001197     -0.00001066     -0.00001927     -0.00001547     -0.00002595     -0.00001965     -0.00003028     -0.00002385     -0.00002340     -0.00002792     -0.00001675     -0.00001981     -0.00000992     -0.00000957     -0.00000336     -0.00000162      0.00000039      0.00000086     -0.00000004
      0.00000556      0.00000125     -0.00000276     -0.00000988     -0.00001095     -0.00002197     -0.00001870     -0.00003221     -0.00002465     -0.00003777     -0.00002931     -0.00002824     -0.00003242     -0.00001834     -0.00001961     -0.00000791     -0.00000407      0.00000192      0.00000768      0.00000743      0.00001054      0.00000797
      0.00001400      0.00001107      0.00000439      0.00000019     -0.00000443     -0.00001277     -0.00001259     -0.00002297     -0.00001797     -0.00002722     -0.00002049     -0.00001903     -0.00002017     -0.00000995     -0.00000790     -0.00000044      0.00000615      0.00000839      0.00001684      0.00001365      0.00001930      0.00001609
